tiempo;x;y;posicion_1;posicion_2;posicion_3;posicion_4;posicion_5;posicion_6;posicion_7;posicion_8;posicion_9;posicion_10;posicion_11;posicion_12;posicion_13;posicion_14;posicion_15;posicion_16
14,4335;793;666;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,4544;793;666;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,4752;793;666;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,4959;794;666;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,5168;795;667;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,5376;796;667;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,5585;798;666;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,5792;798;665;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,6002;798;664;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,6211;797;664;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,6419;798;664;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,6627;798;664;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,6834;799;665;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,7044;799;665;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,7253;799;664;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,7459;800;663;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,7669;800;662;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,7877;799;662;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,8085;800;662;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,8292;801;663;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,8501;801;664;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,8710;801;664;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,8918;799;665;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,9126;767;661;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,9335;716;651;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,9541;677;637;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,9750;643;630;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,9960;624;626;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,0167;610;625;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,0375;602;626;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,0585;600;626;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,0791;597;624;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,0999;589;602;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,1209;499;491;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,1417;499;491;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,1626;499;491;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,1834;593;450;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,2043;604;548;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,2251;602;575;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,2459;599;600;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,2668;599;616;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,2875;597;629;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,3085;595;637;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,3292;596;640;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,3500;598;642;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,3710;598;644;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,3916;600;647;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,4127;603;646;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,4335;602;648;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,4542;601;649;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,4750;600;648;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,4959;600;647;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,5166;601;647;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,5374;601;648;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,5583;601;648;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,5791;601;649;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,6000;601;649;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,6207;600;649;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,6416;600;650;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,6625;598;651;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,6832;598;652;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,7041;597;653;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,7249;597;653;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,7457;596;654;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,7667;596;655;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,7874;594;656;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,8083;592;657;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,8290;591;656;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,8499;591;656;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,8708;591;657;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,8916;591;658;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,9125;590;659;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,9331;590;660;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,9542;589;660;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,9750;589;660;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
15,9957;588;660;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,0167;588;661;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,0375;588;660;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,0581;588;660;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,0790;589;660;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,1000;591;660;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,1208;591;659;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,1417;592;659;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,1624;600;660;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,1832;631;666;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,2039;663;671;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,2249;676;674;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,2457;695;677;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,2666;709;678;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,2873;721;680;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,3082;726;679;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,3290;729;678;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,3498;731;677;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,3707;733;675;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,3914;734;674;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,4124;734;674;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,4332;734;674;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,4539;734;674;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,4748;916;549;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,4957;844;581;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,5165;838;594;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,5372;832;611;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,5582;828;619;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,5790;820;632;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,5998;813;640;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,6204;808;646;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,6415;805;650;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,6622;806;651;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,6830;805;652;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,7039;803;653;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,7246;803;653;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,7456;802;653;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,7664;802;655;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,7872;801;657;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,8082;803;657;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,8288;804;657;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,8497;805;657;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,8705;808;657;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,8913;809;656;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,9122;809;655;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,9329;809;655;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,9539;809;656;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,9747;809;658;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
16,9955;808;661;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
17,0164;810;662;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
17,0370;857;656;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
17,0579;891;651;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
17,0789;954;643;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
17,0996;1001;639;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
17,1204;1022;636;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
17,1414;1038;634;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
17,1622;1046;629;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
17,1830;1050;628;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
17,2037;1052;630;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
17,2247;1053;630;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
17,2455;1054;627;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
17,2664;1056;625;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
17,2872;1059;624;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
17,3080;1060;625;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
17,3289;1060;625;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
17,3496;1061;628;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
